"Ack required";"Radius (Computed location)";"Longitude (Computed location)";"Latitude (Computed location)";"Source (Computed location)";"Country";"Data";"Device ID";"Data1 (Downlink answer status)";"Data2 (Downlink answer status)";"Data3 (Downlink answer status)";"Data4 (Downlink answer status)";"Data5 (Downlink answer status)";"Downlink client status";"Link Quality Indicator";"Link Quality Indicator repeaters";"Operator";"Rollover counter";"Sequence number";"Timestamp"
"false";;;;;"";"00000000c8968140020200";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1212";"2020-01-20 14:45:30"
"false";;;;;"";"00000000e7118240020200";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1211";"2020-01-20 14:30:28"
"false";;;;;"";"000000007e228340020200";"004D54B4";;;;;;"";"Limit";"N/A";"SIGFOX_Chile_Mintek";"0";"1209";"2020-01-20 14:00:25"
"false";;;;;"";"00000000c41b8340020200";"004D54B4";;;;;;"";"Limit";"N/A";"SIGFOX_Chile_Mintek";"0";"1208";"2020-01-20 13:45:22"
"false";;;;;"";"00000000f0fe8240020200";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1207";"2020-01-20 13:30:20"
"false";;;;;"";"000000002cdd8140020200";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1206";"2020-01-20 13:15:18"
"false";;;;;"";"00000000e36c8240020200";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1205";"2020-01-20 13:00:19"
"false";;;;;"";"6666604359fc8240000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1204";"2020-01-20 12:45:11"
"false";;;;;"";"33b35e43d61d8340000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1203";"2020-01-20 12:30:09"
"false";;;;;"";"9a195f439a2b8340000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1202";"2020-01-20 12:15:09"
"false";;;;;"";"9a19604379cf8240000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1201";"2020-01-20 12:00:04"
"false";;;;;"";"00000000e8af8140020200";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1200";"2020-01-20 11:45:19"
"false";;;;;"";"000000000a4b8240020200";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1199";"2020-01-20 11:30:21"
"false";;;;;"";"00006243d5fa8240000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1198";"2020-01-20 11:15:11"
"false";;;;;"";"0080604339278340000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1197";"2020-01-20 11:00:09"
"false";;;;;"";"9a9961437a1f8340000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1196";"2020-01-20 10:45:07"
"false";;;;;"";"66e6614332fe8140000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1195";"2020-01-20 10:30:05"
"false";;;;;"";"0000000077a08140020200";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1194";"2020-01-20 10:15:17"
"false";;;;;"";"0000000058378240020200";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1193";"2020-01-20 10:00:19"
"false";;;;;"";"6666624389f08240000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1192";"2020-01-20 09:45:11"
"false";;;;;"";"33b36243f2108340000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1191";"2020-01-20 09:30:09"
"false";;;;;"";"66e65f43c2148340000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1190";"2020-01-20 09:15:07"
"false";;;;;"";"66e66443daed8140000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1189";"2020-01-20 09:00:04"
"false";;;;;"";"0000000024d58140020200";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1188";"2020-01-20 08:45:18"
"false";;;;;"";"000000003a7a8240020200";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1187";"2020-01-20 08:30:18"
"false";;;;;"";"000064431c0a8340000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1186";"2020-01-20 08:15:10"
"false";;;;;"";"cd4c644384298340000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1185";"2020-01-20 08:00:08"
"false";;;;;"";"9a996343f1f48240000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1184";"2020-01-20 07:45:06"
"false";;;;;"";"33336443e8138240000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1183";"2020-01-20 07:30:03"
"false";;;;;"";"00000000e4bc8140020200";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1182";"2020-01-20 07:15:17"
"false";;;;;"";"00000000fa238240020200";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1181";"2020-01-20 07:00:17"
"false";;;;;"";"cdcc634351fe8240000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1180";"2020-01-20 06:45:11"
"false";;;;;"";"cd4c63436e198340000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1179";"2020-01-20 06:30:09"
"false";;;;;"";"cd4c6243b4ea8240000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1178";"2020-01-20 06:15:07"
"false";;;;;"";"9a996343e8e58240000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1177";"2020-01-20 06:00:04"
"false";;;;;"";"000000008ccf8140020200";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1176";"2020-01-20 05:45:18"
"false";;;;;"";"00000000121d8240020200";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1175";"2020-01-20 05:30:19"
"false";;;;;"";"00806243c6f88240000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1174";"2020-01-20 05:15:10"
"false";;;;;"";"33b3634396f98240000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1173";"2020-01-20 05:00:08"
"false";;;;;"";"33b36343426b8340000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1172";"2020-01-20 04:45:06"
"false";;;;;"";"66e6634326208140000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1171";"2020-01-20 04:30:04"
"false";;;;;"";"00000000ccaa8140020200";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1170";"2020-01-20 04:15:17"
"false";;;;;"";"0000000066418240020200";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1169";"2020-01-20 04:00:18"
"false";;;;;"";"9a19634345da8240000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1168";"2020-01-20 03:45:11"
"false";;;;;"";"cd4c62436bda8240000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1167";"2020-01-20 03:30:07"
"false";;;;;"";"9a196243b2298340000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1166";"2020-01-20 03:15:06"
"false";;;;;"";"cd4c6243589a8240000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1165";"2020-01-20 03:00:03"
"false";;;;;"";"00000000e0c28140020200";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1164";"2020-01-20 02:45:17"
"false";;;;;"";"00000000042a8240020200";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1163";"2020-01-20 02:30:17"
"false";;;;;"";"00806343b4018340000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1162";"2020-01-20 02:15:11"
"false";;;;;"";"cdcc6343e5548340000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1161";"2020-01-20 02:00:10"
"false";;;;;"";"66e66343e0208340000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1160";"2020-01-20 01:45:07"
"false";;;;;"";"666663438aee8240000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1159";"2020-01-20 01:30:05"
"false";;;;;"";"00000000f46a8140020200";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1158";"2020-01-20 01:15:16"
"false";;;;;"";"00000000ae688240020200";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1157";"2020-01-20 01:00:18"
"false";;;;;"";"00806243ae138340000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1156";"2020-01-20 00:45:11"
"false";;;;;"";"66e6614394078340000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1155";"2020-01-20 00:30:09"
"false";;;;;"";"9a19614390278340000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1154";"2020-01-20 00:15:06"
"false";;;;;"";"00006043c6fe8240000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1153";"2020-01-20 00:00:04"
"false";;;;;"";"00000000d2cf8140020200";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1152";"2020-01-19 23:45:16"
"false";;;;;"";"000000006e658240020200";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1151";"2020-01-19 23:30:17"
"false";;;;;"";"000061436e218340000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1150";"2020-01-19 23:15:09"
"false";;;;;"";"cd4c6143dd0d8340000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1149";"2020-01-19 23:00:06"
"false";;;;;"";"cd4c604350108340000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1148";"2020-01-19 22:45:05"
"false";;;;;"";"33336043dc538140000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1147";"2020-01-19 22:30:02"
"false";;;;;"";"0000000009ae8140020200";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1146";"2020-01-19 22:15:17"
"false";;;;;"";"00000000853a8240020200";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1145";"2020-01-19 22:00:18"
"false";;;;;"";"33335e43933e8340000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1144";"2020-01-19 21:45:11"
"false";;;;;"";"cd4c5e43a0168340000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1143";"2020-01-19 21:30:09"
"false";;;;;"";"33335e4366398340000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1142";"2020-01-19 21:15:07"
"false";;;;;"";"cdcc5f43d6098340000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1141";"2020-01-19 21:00:06"
"false";;;;;"";"000000003de98140020200";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1140";"2020-01-19 20:45:19"
"false";;;;;"";"000000006a5f8240020200";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1139";"2020-01-19 20:30:20"
"false";;;;;"";"9a196243801d8340000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1138";"2020-01-19 20:15:11"
"false";;;;;"";"66e66143aa168340000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1137";"2020-01-19 20:00:09"
"false";;;;;"";"33336243b0298340000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1136";"2020-01-19 19:45:07"
"false";;;;;"";"66e6614308fb8240000000";"004D54B4";;;;;;"";"Limit";"N/A";"SIGFOX_Chile_Mintek";"0";"1135";"2020-01-19 19:30:07"
"false";;;;;"";"000000001f818140020200";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1134";"2020-01-19 19:15:19"
"false";;;;;"";"00000000557d8240020200";"004D54B4";;;;;;"";"Limit";"N/A";"SIGFOX_Chile_Mintek";"0";"1133";"2020-01-19 19:00:20"
"false";;;;;"";"cd4c6243c62a8340000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1132";"2020-01-19 18:45:10"
"false";;;;;"";"00006143ebfd8240000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1131";"2020-01-19 18:30:08"
"false";;;;;"";"33b36243ec2c8340000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1130";"2020-01-19 18:15:06"
"false";;;;;"";"0000634380f58240000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1129";"2020-01-19 18:00:05"
"false";;;;;"";"00000000a8dc8140020200";"004D54B4";;;;;;"";"Limit";"N/A";"SIGFOX_Chile_Mintek";"0";"1128";"2020-01-19 17:45:20"
"false";;;;;"";"00000000e6688240020200";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1127";"2020-01-19 17:30:20"
"false";;;;;"";"66666243d0198340000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1126";"2020-01-19 17:15:12"
"false";;;;;"";"00006143661b8340000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1125";"2020-01-19 17:00:09"
"false";;;;;"";"cdcc6143fa0d8340000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1124";"2020-01-19 16:45:06"
"false";;;;;"";"cdcc60432de58240000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1123";"2020-01-19 16:30:07"
"false";;;;;"";"0000000000988140020200";"004D54B4";;;;;;"";"Limit";"N/A";"SIGFOX_Chile_Mintek";"0";"1122";"2020-01-19 16:15:17"
"false";;;;;"";"00000000c9108240020200";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1121";"2020-01-19 16:00:19"
"false";;;;;"";"33b36043c6ab8240000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1120";"2020-01-19 15:45:10"
"false";;;;;"";"33b36043a8278340000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1119";"2020-01-19 15:30:09"
"false";;;;;"";"66e66043211a8340000000";"004D54B4";;;;;;"";"Limit";"N/A";"SIGFOX_Chile_Mintek";"0";"1118";"2020-01-19 15:15:08"
"false";;;;;"";"cd4c6043e81a8340000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1117";"2020-01-19 15:00:05"
"false";;;;;"";"000000003e2e8240020200";"004D54B4";;;;;;"";"Limit";"N/A";"SIGFOX_Chile_Mintek";"0";"1116";"2020-01-19 14:45:18"
"false";;;;;"";"0000000000b38240020200";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1115";"2020-01-19 14:30:20"
"false";;;;;"";"cdcc5b43e5148340000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1114";"2020-01-19 14:15:11"
"false";;;;;"";"33335f43b4308340000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1113";"2020-01-19 14:00:12"
"false";;;;;"";"33335f4359138340000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1112";"2020-01-19 13:45:07"
"false";;;;;"";"33335f4382e28240000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1111";"2020-01-19 13:30:07"
"false";;;;;"";"00000000161e8240020200";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1110";"2020-01-19 13:15:18"
"false";;;;;"";"000000005cad8240020200";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1109";"2020-01-19 13:00:20"
"false";;;;;"";"66665c43ee138340000000";"004D54B4";;;;;;"";"Limit";"N/A";"SIGFOX_Chile_Mintek";"0";"1108";"2020-01-19 12:45:11"
"false";;;;;"";"66665d432bfa8240000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1107";"2020-01-19 12:30:11"
"false";;;;;"";"33335e43401f8340000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1106";"2020-01-19 12:15:07"
"false";;;;;"";"66e65e43c6078340000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1105";"2020-01-19 12:00:05"
"false";;;;;"";"00000000f2318240020200";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1104";"2020-01-19 11:45:17"
"false";;;;;"";"000000004fb58240020200";"004D54B4";;;;;;"";"Limit";"N/A";"SIGFOX_Chile_Mintek";"0";"1103";"2020-01-19 11:30:18"
"false";;;;;"";"cd4c5e43633a8340000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1102";"2020-01-19 11:15:10"
"false";;;;;"";"00805e43ce088340000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1101";"2020-01-19 11:00:10"
"false";;;;;"";"cdcc6043c01e8340000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1100";"2020-01-19 10:45:06"
"false";;;;;"";"cd4c5f43e2e18240000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1099";"2020-01-19 10:30:05"
"false";;;;;"";"00000000da908140020200";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1098";"2020-01-19 10:15:18"
"false";;;;;"";"00000000551d8240020200";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1097";"2020-01-19 10:00:20"
"false";;;;;"";"66e6614334188340000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1096";"2020-01-19 09:45:10"
"false";;;;;"";"cdcc6243942a8340000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1095";"2020-01-19 09:30:09"
"false";;;;;"";"cdcc62432c1c8340000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1094";"2020-01-19 09:15:06"
"false";;;;;"";"cd4c644300698240000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1093";"2020-01-19 09:00:04"
"false";;;;;"";"000000006c0f8240020200";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1092";"2020-01-19 08:45:17"
"false";;;;;"";"00000000a8d78240020200";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1091";"2020-01-19 08:30:19"
"false";;;;;"";"9a19644308578340000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1090";"2020-01-19 08:15:12"
"false";;;;;"";"66e66443271e8340000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1089";"2020-01-19 08:00:10"
"false";;;;;"";"66e663439c118340000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1088";"2020-01-19 07:45:08"
"false";;;;;"";"666664437cc88240000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1087";"2020-01-19 07:30:05"
"false";;;;;"";"00000000141d8240020200";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1086";"2020-01-19 07:15:19"
"false";;;;;"";"00000000fbab8240020200";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1085";"2020-01-19 07:00:19"
"false";;;;;"";"66666243df158340000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1084";"2020-01-19 06:45:11"
"false";;;;;"";"3333624380038340000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1083";"2020-01-19 06:30:09"
"false";;;;;"";"9a19624358e48240000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1082";"2020-01-19 06:15:07"
"false";;;;;"";"9a1963439ebc8240000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1081";"2020-01-19 06:00:04"
"false";;;;;"";"00000000de558140020200";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1080";"2020-01-19 05:45:17"
"false";;;;;"";"0000000058d78140020200";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1079";"2020-01-19 05:30:18"
"false";;;;;"";"33b36343f7688240000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1078";"2020-01-19 05:15:11"
"false";;;;;"";"66e663437c1e8340000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1077";"2020-01-19 05:00:08"
"false";;;;;"";"000061435c018340000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1076";"2020-01-19 04:45:07"
"false";;;;;"";"cdcc6243a8b08140000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1075";"2020-01-19 04:30:04"
"false";;;;;"";"0000000025fa8140020200";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1074";"2020-01-19 04:15:17"
"false";;;;;"";"0000000026848240020200";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1073";"2020-01-19 04:00:18"
"false";;;;;"";"33b36143e7218340000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1072";"2020-01-19 03:45:11"
"false";;;;;"";"9a996143ace28240000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1071";"2020-01-19 03:30:08"
"false";;;;;"";"00006143464a8340000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1070";"2020-01-19 03:15:08"
"false";;;;;"";"00006143170d8340000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1069";"2020-01-19 03:00:04"
"false";;;;;"";"00000000d4e18140020200";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1068";"2020-01-19 02:45:18"
"false";;;;;"";"000000005e298240020200";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1067";"2020-01-19 02:30:19"
"false";;;;;"";"33336143b0538340000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1066";"2020-01-19 02:15:10"
"false";;;;;"";"008064439d168340000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1065";"2020-01-19 02:00:07"
"false";;;;;"";"33336443f0048340000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1064";"2020-01-19 01:45:06"
"false";;;;;"";"33b3634388488240000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1063";"2020-01-19 01:30:03"
"false";;;;;"";"00000000e6d08140020200";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1062";"2020-01-19 01:15:18"
"false";;;;;"";"000000007ee08240020200";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1061";"2020-01-19 01:00:18"
"false";;;;;"";"9a99624344168340000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1060";"2020-01-19 00:45:11"
"false";;;;;"";"cd4c6143521c8340000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1059";"2020-01-19 00:30:08"
"false";;;;;"";"9a99604394188340000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1058";"2020-01-19 00:15:06"
"false";;;;;"";"66e661436d088240000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1057";"2020-01-19 00:00:03"
"false";;;;;"";"000000006c8e8140020200";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1056";"2020-01-18 23:45:19"
"false";;;;;"";"00000000de448240020200";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1055";"2020-01-18 23:30:19"
"false";;;;;"";"00005e43670a8340000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1054";"2020-01-18 23:15:11"
"false";;;;;"";"33b36043da018340000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1053";"2020-01-18 23:00:08"
"false";;;;;"";"66e65f43fd2c8340000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1052";"2020-01-18 22:45:06"
"false";;;;;"";"9a996043da038340000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1051";"2020-01-18 22:30:03"
"false";;;;;"";"00000000fb048240020200";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1050";"2020-01-18 22:15:17"
"false";;;;;"";"0000000088a08240020200";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1049";"2020-01-18 22:00:18"
"false";;;;;"";"cd4c5f43fe1e8340000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1048";"2020-01-18 21:45:10"
"false";;;;;"";"9a995e43b3008340000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1047";"2020-01-18 21:30:09"
"false";;;;;"";"cd4c5d4321218340000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"1046";"2020-01-18 21:15:06"
