Timestamp,Human readable date,Diferencia,Context
1581216448111,2020-02-08 23:47:28,1854.0,b'{}'
1581215546126,2020-02-08 23:32:26,1853.0,b'{}'
1581214643561,2020-02-08 23:17:23,1852.0,b'{}'
1581213741101,2020-02-08 23:02:21,1851.0,b'{}'
1581212838048,2020-02-08 22:47:18,1850.0,b'{}'
1581211936185,2020-02-08 22:32:16,1849.0,b'{}'
1581211034181,2020-02-08 22:17:14,1848.0,b'{}'
1581210132074,2020-02-08 22:02:12,1847.0,b'{}'
1581209230006,2020-02-08 21:47:10,1846.0,b'{}'
1581208326097,2020-02-08 21:32:06,1845.0,b'{}'
1581207423029,2020-02-08 21:17:03,1844.0,b'{}'
1581206521038,2020-02-08 21:02:01,1843.0,b'{}'
1581205619595,2020-02-08 20:46:59,1842.0,b'{}'
1581204716208,2020-02-08 20:31:56,1841.0,b'{}'
1581203814576,2020-02-08 20:16:54,1840.0,b'{}'
1581202910966,2020-02-08 20:01:50,1839.0,b'{}'
1581202008163,2020-02-08 19:46:48,1838.0,b'{}'
1581201105161,2020-02-08 19:31:45,1836.0,b'{}'
1581199301923,2020-02-08 19:01:41,1835.0,b'{}'
1581198399826,2020-02-08 18:46:39,1834.0,b'{}'
1581197496882,2020-02-08 18:31:36,1833.0,b'{}'
1581196595073,2020-02-08 18:16:35,1832.0,b'{}'
1581195692844,2020-02-08 18:01:32,1831.0,b'{}'
1581194790431,2020-02-08 17:46:30,1830.0,b'{}'
1581193888086,2020-02-08 17:31:28,1829.0,b'{}'
1581192985043,2020-02-08 17:16:25,1828.0,b'{}'
1581192081941,2020-02-08 17:01:21,1827.0,b'{}'
1581191179851,2020-02-08 16:46:19,1826.0,b'{}'
1581190276817,2020-02-08 16:31:16,1825.0,b'{}'
1581189374816,2020-02-08 16:16:14,1824.0,b'{}'
1581188471968,2020-02-08 16:01:11,1823.0,b'{}'
1581187569244,2020-02-08 15:46:09,1822.0,b'{}'
1581186666939,2020-02-08 15:31:06,1821.0,b'{}'
1581185764018,2020-02-08 15:16:04,1820.0,b'{}'
1581184860944,2020-02-08 15:01:00,1819.0,b'{}'
1581183958870,2020-02-08 14:45:58,1818.0,b'{}'
1581183055981,2020-02-08 14:30:55,1817.0,b'{}'
1581182153934,2020-02-08 14:15:53,1816.0,b'{}'
1581181252350,2020-02-08 14:00:52,1815.0,b'{}'
1581180349853,2020-02-08 13:45:49,1814.0,b'{}'
1581179447743,2020-02-08 13:30:47,1813.0,b'{}'
1581178545729,2020-02-08 13:15:45,1812.0,b'{}'
1581177641885,2020-02-08 13:00:41,1811.0,b'{}'
1581176740590,2020-02-08 12:45:40,1810.0,b'{}'
1581175836758,2020-02-08 12:30:36,1809.0,b'{}'
1581174934794,2020-02-08 12:15:34,1808.0,b'{}'
1581174031800,2020-02-08 12:00:31,1807.0,b'{}'
1581173129234,2020-02-08 11:45:29,1806.0,b'{}'
1581172225733,2020-02-08 11:30:25,1805.0,b'{}'
1581171323754,2020-02-08 11:15:23,1804.0,b'{}'
1581170420894,2020-02-08 11:00:20,1803.0,b'{}'
1581169518634,2020-02-08 10:45:18,1802.0,b'{}'
1581168616678,2020-02-08 10:30:16,1801.0,b'{}'
1581167714572,2020-02-08 10:15:14,1800.0,b'{}'
1581166812615,2020-02-08 10:00:12,1799.0,b'{}'
1581165909692,2020-02-08 09:45:09,1798.0,b'{}'
1581165006766,2020-02-08 09:30:06,1797.0,b'{}'
1581164103686,2020-02-08 09:15:03,1796.0,b'{}'
1581163201574,2020-02-08 09:00:01,1795.0,b'{}'
1581162298861,2020-02-08 08:44:58,1794.0,b'{}'
1581161396596,2020-02-08 08:29:56,1793.0,b'{}'
1581160493577,2020-02-08 08:14:53,1792.0,b'{}'
1581159590713,2020-02-08 07:59:50,1791.0,b'{}'
1581158687696,2020-02-08 07:44:47,1790.0,b'{}'
1581157784629,2020-02-08 07:29:44,1789.0,b'{}'
1581156882598,2020-02-08 07:14:42,1788.0,b'{}'
1581155979527,2020-02-08 06:59:39,1787.0,b'{}'
1581155076870,2020-02-08 06:44:36,1786.0,b'{}'
1581154173768,2020-02-08 06:29:33,1785.0,b'{}'
1581153271669,2020-02-08 06:14:31,1784.0,b'{}'
1581152369463,2020-02-08 05:59:29,1783.0,b'{}'
1581151467570,2020-02-08 05:44:27,1782.0,b'{}'
1581150564848,2020-02-08 05:29:24,1781.0,b'{}'
1581149662489,2020-02-08 05:14:22,1780.0,b'{}'
1581148760584,2020-02-08 04:59:20,1779.0,b'{}'
1581147858421,2020-02-08 04:44:18,1778.0,b'{}'
1581146955672,2020-02-08 04:29:15,1777.0,b'{}'
1581146053639,2020-02-08 04:14:13,1776.0,b'{}'
1581145151577,2020-02-08 03:59:11,1775.0,b'{}'
1581144248530,2020-02-08 03:44:08,1774.0,b'{}'
1581143345745,2020-02-08 03:29:05,1773.0,b'{}'
1581142442739,2020-02-08 03:14:02,1772.0,b'{}'
1581141540556,2020-02-08 02:59:00,1771.0,b'{}'
1581140638458,2020-02-08 02:43:58,1770.0,b'{}'
1581139735697,2020-02-08 02:28:55,1769.0,b'{}'
1581138832537,2020-02-08 02:13:52,1768.0,b'{}'
1581137930520,2020-02-08 01:58:50,1767.0,b'{}'
1581137028605,2020-02-08 01:43:48,1766.0,b'{}'
1581136125590,2020-02-08 01:28:45,1765.0,b'{}'
1581135222672,2020-02-08 01:13:42,1764.0,b'{}'
1581134319476,2020-02-08 00:58:39,1763.0,b'{}'
1581133417520,2020-02-08 00:43:37,1762.0,b'{}'
1581132514580,2020-02-08 00:28:34,1761.0,b'{}'
1581131612452,2020-02-08 00:13:32,1760.0,b'{}'
1581130709468,2020-02-07 23:58:29,1759.0,b'{}'
1581129807487,2020-02-07 23:43:27,1758.0,b'{}'
1581128905408,2020-02-07 23:28:25,1757.0,b'{}'
1581128003428,2020-02-07 23:13:23,1756.0,b'{}'
1581127101439,2020-02-07 22:58:21,1755.0,b'{}'
1581126198917,2020-02-07 22:43:18,1754.0,b'{}'
1581125296562,2020-02-07 22:28:16,1753.0,b'{}'
1581124394437,2020-02-07 22:13:14,1752.0,b'{}'
1581123492383,2020-02-07 21:58:12,1751.0,b'{}'
1581122590302,2020-02-07 21:43:10,1750.0,b'{}'
1581121689258,2020-02-07 21:28:09,1749.0,b'{}'
1581120785324,2020-02-07 21:13:05,1748.0,b'{}'
1581119882816,2020-02-07 20:58:02,1747.0,b'{}'
1581118980136,2020-02-07 20:43:00,1746.0,b'{}'
1581118076247,2020-02-07 20:27:56,1745.0,b'{}'
1581117174224,2020-02-07 20:12:54,1744.0,b'{}'
1581116271592,2020-02-07 19:57:51,1743.0,b'{}'
1581115368365,2020-02-07 19:42:48,1742.0,b'{}'
1581114466423,2020-02-07 19:27:46,1741.0,b'{}'
1581113565199,2020-02-07 19:12:45,1740.0,b'{}'
1581112661503,2020-02-07 18:57:41,1739.0,b'{}'
1581111759168,2020-02-07 18:42:39,1738.0,b'{}'
1581110856447,2020-02-07 18:27:36,1737.0,b'{}'
1581109953533,2020-02-07 18:12:33,1736.0,b'{}'
1581109052118,2020-02-07 17:57:32,1735.0,b'{}'
1581108149082,2020-02-07 17:42:29,1733.0,b'{}'
1581106343227,2020-02-07 17:12:23,1732.0,b'{}'
1581105440156,2020-02-07 16:57:20,1731.0,b'{}'
1581104538997,2020-02-07 16:42:18,1730.0,b'{}'
1581103635407,2020-02-07 16:27:15,1729.0,b'{}'
1581102733206,2020-02-07 16:12:13,1728.0,b'{}'
1581101831112,2020-02-07 15:57:11,1727.0,b'{}'
1581100929119,2020-02-07 15:42:09,1726.0,b'{}'
1581100026261,2020-02-07 15:27:06,1725.0,b'{}'
1581099125692,2020-02-07 15:12:05,1724.0,b'{}'
1581098221091,2020-02-07 14:57:01,1723.0,b'{}'
1581097318273,2020-02-07 14:41:58,1722.0,b'{}'
1581096415153,2020-02-07 14:26:55,1721.0,b'{}'
1581095512197,2020-02-07 14:11:52,1720.0,b'{}'
1581094610171,2020-02-07 13:56:50,1719.0,b'{}'
1581093707094,2020-02-07 13:41:47,1718.0,b'{}'
1581092805225,2020-02-07 13:26:45,1717.0,b'{}'
1581091902162,2020-02-07 13:11:42,1716.0,b'{}'
1581090999019,2020-02-07 12:56:39,1715.0,b'{}'
1581090097039,2020-02-07 12:41:37,1714.0,b'{}'
1581089195167,2020-02-07 12:26:35,1713.0,b'{}'
1581088293053,2020-02-07 12:11:33,1712.0,b'{}'
1581087390260,2020-02-07 11:56:30,1711.0,b'{}'
1581086488011,2020-02-07 11:41:28,1710.0,b'{}'
1581085586063,2020-02-07 11:26:26,1709.0,b'{}'
1581084683938,2020-02-07 11:11:23,1708.0,b'{}'
1581083780902,2020-02-07 10:56:20,1707.0,b'{}'
1581082879290,2020-02-07 10:41:19,1706.0,b'{}'
1581081977363,2020-02-07 10:26:17,1705.0,b'{}'
1581081074757,2020-02-07 10:11:14,1704.0,b'{}'
1581080171347,2020-02-07 09:56:11,1703.0,b'{}'
1581079268929,2020-02-07 09:41:08,1702.0,b'{}'
1581078365213,2020-02-07 09:26:05,1701.0,b'{}'
1581077463270,2020-02-07 09:11:03,1700.0,b'{}'
1581076560331,2020-02-07 08:56:00,1699.0,b'{}'
1581075658355,2020-02-07 08:40:58,1698.0,b'{}'
1581074755939,2020-02-07 08:25:55,1697.0,b'{}'
1581073853076,2020-02-07 08:10:53,1696.0,b'{}'
1581072950934,2020-02-07 07:55:50,1695.0,b'{}'
1581072048972,2020-02-07 07:40:48,1694.0,b'{}'
1581071146130,2020-02-07 07:25:46,1693.0,b'{}'
1581070244047,2020-02-07 07:10:44,1692.0,b'{}'
1581069341123,2020-02-07 06:55:41,1691.0,b'{}'
1581068438829,2020-02-07 06:40:38,1690.0,b'{}'
1581067536084,2020-02-07 06:25:36,1689.0,b'{}'
1581066632980,2020-02-07 06:10:32,1688.0,b'{}'
1581065730849,2020-02-07 05:55:30,1687.0,b'{}'
1581064828895,2020-02-07 05:40:28,1686.0,b'{}'
1581063927005,2020-02-07 05:25:27,1685.0,b'{}'
1581063024941,2020-02-07 05:10:24,1684.0,b'{}'
1581062121933,2020-02-07 04:55:21,1683.0,b'{}'
1581061220810,2020-02-07 04:40:20,1682.0,b'{}'
1581060318058,2020-02-07 04:25:18,1681.0,b'{}'
1581059415975,2020-02-07 04:10:15,1680.0,b'{}'
1581058513587,2020-02-07 03:55:13,1679.0,b'{}'
1581057609839,2020-02-07 03:40:09,1678.0,b'{}'
1581056707979,2020-02-07 03:25:07,1677.0,b'{}'
1581055805855,2020-02-07 03:10:05,1676.0,b'{}'
1581054902939,2020-02-07 02:55:02,1675.0,b'{}'
1581054000632,2020-02-07 02:40:00,1674.0,b'{}'
1581053097932,2020-02-07 02:24:57,1673.0,b'{}'
1581052194904,2020-02-07 02:09:54,1672.0,b'{}'
1581051291783,2020-02-07 01:54:51,1671.0,b'{}'
1581050389807,2020-02-07 01:39:49,1670.0,b'{}'
1581049486966,2020-02-07 01:24:46,1669.0,b'{}'
1581048591831,2020-02-07 01:09:51,1668.0,b'{}'
1581047681852,2020-02-07 00:54:41,1667.0,b'{}'
1581046779731,2020-02-07 00:39:39,1666.0,b'{}'
1581045877802,2020-02-07 00:24:37,1665.0,b'{}'
1581044975714,2020-02-07 00:09:35,1664.0,b'{}'
1581044073848,2020-02-06 23:54:33,1663.0,b'{}'
1581043171768,2020-02-06 23:39:31,1662.0,b'{}'
1581042268782,2020-02-06 23:24:28,1661.0,b'{}'
1581041366163,2020-02-06 23:09:26,1660.0,b'{}'
1581040463749,2020-02-06 22:54:23,1659.0,b'{}'
1581039561649,2020-02-06 22:39:21,1658.0,b'{}'
1581038659695,2020-02-06 22:24:19,1657.0,b'{}'
1581037757819,2020-02-06 22:09:17,1656.0,b'{}'
1581036854703,2020-02-06 21:54:14,1655.0,b'{}'
1581035952852,2020-02-06 21:39:12,1654.0,b'{}'
1581035049655,2020-02-06 21:24:09,1653.0,b'{}'
1581034147789,2020-02-06 21:09:07,1652.0,b'{}'
1581033245587,2020-02-06 20:54:05,1651.0,b'{}'
1581032343500,2020-02-06 20:39:03,1650.0,b'{}'
1581031439812,2020-02-06 20:23:59,1649.0,b'{}'
1581030538441,2020-02-06 20:08:58,1648.0,b'{}'
1581029634713,2020-02-06 19:53:54,1647.0,b'{}'
1581028734575,2020-02-06 19:38:54,1645.0,b'{}'
1581026927083,2020-02-06 19:08:47,1644.0,b'{}'
1581026022837,2020-02-06 18:53:42,1642.0,b'{}'
1581024218589,2020-02-06 18:23:38,1641.0,b'{}'
1581023317728,2020-02-06 18:08:37,1640.0,b'{}'
1581022413813,2020-02-06 17:53:33,1639.0,b'{}'
1581021511012,2020-02-06 17:38:31,1638.0,b'{}'
1581020608557,2020-02-06 17:23:28,1637.0,b'{}'
1581019706550,2020-02-06 17:08:26,1636.0,b'{}'
1581018804873,2020-02-06 16:53:24,1635.0,b'{}'
1581017902610,2020-02-06 16:38:22,1634.0,b'{}'
1581017002884,2020-02-06 16:23:22,1633.0,b'{}'
1581016100232,2020-02-06 16:08:20,1632.0,b'{}'
1581015195453,2020-02-06 15:53:15,1631.0,b'{}'
1581014291505,2020-02-06 15:38:11,1630.0,b'{}'
1581013388559,2020-02-06 15:23:08,1628.0,b'{}'
1581011585463,2020-02-06 14:53:05,1627.0,b'{}'
1581010682450,2020-02-06 14:38:02,1626.0,b'{}'
1581009778638,2020-02-06 14:22:58,1625.0,b'{}'
1581008875661,2020-02-06 14:07:55,1624.0,b'{}'
1581007972666,2020-02-06 13:52:52,1622.0,b'{}'
1581006167845,2020-02-06 13:22:47,1621.0,b'{}'
1581005264570,2020-02-06 13:07:44,1620.0,b'{}'
1581004362623,2020-02-06 12:52:42,1619.0,b'{}'
1581003459838,2020-02-06 12:37:39,1618.0,b'{}'
1581002556537,2020-02-06 12:22:36,1617.0,b'{}'
1581001656064,2020-02-06 12:07:36,1616.0,b'{}'
1581000750722,2020-02-06 11:52:30,1615.0,b'{}'
1580999847577,2020-02-06 11:37:27,1614.0,b'{}'
1580998945455,2020-02-06 11:22:25,1613.0,b'{}'
1580998042489,2020-02-06 11:07:22,1612.0,b'{}'
1580997140475,2020-02-06 10:52:20,1611.0,b'{}'
1580996238496,2020-02-06 10:37:18,1610.0,b'{}'
1580995335436,2020-02-06 10:22:15,1609.0,b'{}'
1580994432670,2020-02-06 10:07:12,1608.0,b'{}'
1580993530471,2020-02-06 09:52:10,1607.0,b'{}'
1580992627409,2020-02-06 09:37:07,1606.0,b'{}'
1580991724477,2020-02-06 09:22:04,1605.0,b'{}'
1580990822245,2020-02-06 09:07:02,1604.0,b'{}'
1580989920390,2020-02-06 08:52:00,1603.0,b'{}'
1580989017360,2020-02-06 08:36:57,1602.0,b'{}'
1580988114246,2020-02-06 08:21:54,1601.0,b'{}'
1580987212216,2020-02-06 08:06:52,1600.0,b'{}'
1580986309343,2020-02-06 07:51:49,1599.0,b'{}'
1580985406304,2020-02-06 07:36:46,1598.0,b'{}'
1580984503757,2020-02-06 07:21:43,1597.0,b'{}'
1580983602208,2020-02-06 07:06:42,1596.0,b'{}'
1580982698234,2020-02-06 06:51:38,1595.0,b'{}'
1580981796275,2020-02-06 06:36:36,1594.0,b'{}'
1580980894441,2020-02-06 06:21:34,1593.0,b'{}'
1580979990390,2020-02-06 06:06:30,1592.0,b'{}'
1580979088212,2020-02-06 05:51:28,1591.0,b'{}'
1580978186433,2020-02-06 05:36:26,1590.0,b'{}'
1580977283219,2020-02-06 05:21:23,1589.0,b'{}'
1580976380367,2020-02-06 05:06:20,1588.0,b'{}'
1580975478414,2020-02-06 04:51:18,1587.0,b'{}'
1580974576528,2020-02-06 04:36:16,1586.0,b'{}'
1580973674447,2020-02-06 04:21:14,1585.0,b'{}'
1580972771309,2020-02-06 04:06:11,1584.0,b'{}'
1580971868639,2020-02-06 03:51:08,1583.0,b'{}'
1580970966201,2020-02-06 03:36:06,1582.0,b'{}'
1580970065107,2020-02-06 03:21:05,1581.0,b'{}'
1580969162192,2020-02-06 03:06:02,1580.0,b'{}'
1580968260251,2020-02-06 02:51:00,1579.0,b'{}'
1580967358339,2020-02-06 02:35:58,1578.0,b'{}'
1580966455495,2020-02-06 02:20:55,1577.0,b'{}'
1580965552326,2020-02-06 02:05:52,1576.0,b'{}'
1580964649253,2020-02-06 01:50:49,1575.0,b'{}'
1580963767533,2020-02-06 01:36:07,1574.0,b'{}'
1580962843212,2020-02-06 01:20:43,1573.0,b'{}'
1580961941285,2020-02-06 01:05:41,1572.0,b'{}'
1580961039414,2020-02-06 00:50:39,1571.0,b'{}'
1580960135364,2020-02-06 00:35:35,1570.0,b'{}'
1580959232294,2020-02-06 00:20:32,1569.0,b'{}'
1580958329169,2020-02-06 00:05:29,1568.0,b'{}'
1580957426218,2020-02-05 23:50:26,1567.0,b'{}'
1580956523214,2020-02-05 23:35:23,1566.0,b'{}'
1580955620153,2020-02-05 23:20:20,1565.0,b'{}'
1580954718990,2020-02-05 23:05:18,1564.0,b'{}'
1580953815231,2020-02-05 22:50:15,1563.0,b'{}'
1580952913065,2020-02-05 22:35:13,1562.0,b'{}'
1580952010147,2020-02-05 22:20:10,1561.0,b'{}'
1580951107104,2020-02-05 22:05:07,1560.0,b'{}'
1580950205066,2020-02-05 21:50:05,1559.0,b'{}'
1580949303141,2020-02-05 21:35:03,1558.0,b'{}'
1580948400083,2020-02-05 21:20:00,1557.0,b'{}'
1580947497944,2020-02-05 21:04:57,1556.0,b'{}'
1580946594593,2020-02-05 20:49:54,1555.0,b'{}'
1580945691154,2020-02-05 20:34:51,1554.0,b'{}'
1580944788077,2020-02-05 20:19:48,1553.0,b'{}'
1580943885280,2020-02-05 20:04:45,1552.0,b'{}'
1580942983117,2020-02-05 19:49:43,1551.0,b'{}'
1580942079989,2020-02-05 19:34:39,1550.0,b'{}'
1580941178018,2020-02-05 19:19:38,1549.0,b'{}'
1580940277707,2020-02-05 19:04:37,1548.0,b'{}'
1580939373965,2020-02-05 18:49:33,1547.0,b'{}'
1580938471774,2020-02-05 18:34:31,1546.0,b'{}'
1580937568104,2020-02-05 18:19:28,1545.0,b'{}'
1580936666008,2020-02-05 18:04:26,1544.0,b'{}'
1580935763115,2020-02-05 17:49:23,1542.0,b'{}'
1580933957202,2020-02-05 17:19:17,1541.0,b'{}'
1580933055184,2020-02-05 17:04:15,1539.0,b'{}'
1580931250653,2020-02-05 16:34:10,1538.0,b'{}'
1580930346159,2020-02-05 16:19:06,1537.0,b'{}'
1580929444030,2020-02-05 16:04:04,1536.0,b'{}'
1580928542111,2020-02-05 15:49:02,1535.0,b'{}'
1580927638894,2020-02-05 15:33:58,1534.0,b'{}'
1580926736016,2020-02-05 15:18:56,1533.0,b'{}'
1580925834658,2020-02-05 15:03:54,1531.0,b'{}'
1580924028073,2020-02-05 14:33:48,1530.0,b'{}'
1580923125894,2020-02-05 14:18:45,1529.0,b'{}'
1580922223828,2020-02-05 14:03:43,1528.0,b'{}'
1580921320985,2020-02-05 13:48:40,1527.0,b'{}'
1580920418856,2020-02-05 13:33:38,1526.0,b'{}'
1580919516883,2020-02-05 13:18:36,1525.0,b'{}'
1580918615712,2020-02-05 13:03:35,1524.0,b'{}'
1580917712052,2020-02-05 12:48:32,1523.0,b'{}'
1580916809545,2020-02-05 12:33:29,1522.0,b'{}'
1580915906782,2020-02-05 12:18:26,1521.0,b'{}'
1580915005682,2020-02-05 12:03:25,1520.0,b'{}'
1580914101842,2020-02-05 11:48:21,1519.0,b'{}'
1580913199777,2020-02-05 11:33:19,1518.0,b'{}'
1580912296920,2020-02-05 11:18:16,1517.0,b'{}'
1580911393743,2020-02-05 11:03:13,1516.0,b'{}'
1580910491715,2020-02-05 10:48:11,1515.0,b'{}'
1580909588771,2020-02-05 10:33:08,1514.0,b'{}'
1580908685867,2020-02-05 10:18:05,1513.0,b'{}'
1580907782662,2020-02-05 10:03:02,1512.0,b'{}'
1580906879913,2020-02-05 09:47:59,1511.0,b'{}'
1580905977820,2020-02-05 09:32:57,1510.0,b'{}'
1580905074821,2020-02-05 09:17:54,1509.0,b'{}'
1580904172698,2020-02-05 09:02:52,1508.0,b'{}'
1580903269645,2020-02-05 08:47:49,1507.0,b'{}'
1580902367727,2020-02-05 08:32:47,1506.0,b'{}'
1580901465732,2020-02-05 08:17:45,1505.0,b'{}'
1580900564352,2020-02-05 08:02:44,1504.0,b'{}'
1580899660771,2020-02-05 07:47:40,1503.0,b'{}'
1580898757702,2020-02-05 07:32:37,1502.0,b'{}'
1580897854838,2020-02-05 07:17:34,1501.0,b'{}'
1580896951766,2020-02-05 07:02:31,1500.0,b'{}'
1580896049745,2020-02-05 06:47:29,1499.0,b'{}'
1580895146753,2020-02-05 06:32:26,1498.0,b'{}'
1580894244732,2020-02-05 06:17:24,1497.0,b'{}'
1580893342649,2020-02-05 06:02:22,1496.0,b'{}'
1580892440609,2020-02-05 05:47:20,1495.0,b'{}'
1580891537885,2020-02-05 05:32:17,1494.0,b'{}'
1580890635719,2020-02-05 05:17:15,1493.0,b'{}'
1580889733498,2020-02-05 05:02:13,1492.0,b'{}'
1580888829722,2020-02-05 04:47:09,1491.0,b'{}'
1580887927716,2020-02-05 04:32:07,1490.0,b'{}'
1580887024694,2020-02-05 04:17:04,1489.0,b'{}'
1580886123589,2020-02-05 04:02:03,1488.0,b'{}'
1580885219641,2020-02-05 03:46:59,1487.0,b'{}'
1580884317625,2020-02-05 03:31:57,1486.0,b'{}'
1580883415659,2020-02-05 03:16:55,1485.0,b'{}'
1580882513622,2020-02-05 03:01:53,1484.0,b'{}'
1580881610647,2020-02-05 02:46:50,1483.0,b'{}'
1580880707794,2020-02-05 02:31:47,1482.0,b'{}'
1580879805578,2020-02-05 02:16:45,1481.0,b'{}'
1580878903609,2020-02-05 02:01:43,1480.0,b'{}'
1580878001507,2020-02-05 01:46:41,1479.0,b'{}'
1580877100061,2020-02-05 01:31:40,1478.0,b'{}'
1580876196855,2020-02-05 01:16:36,1477.0,b'{}'
1580875294900,2020-02-05 01:01:34,1476.0,b'{}'
1580874391672,2020-02-05 00:46:31,1475.0,b'{}'
1580873488633,2020-02-05 00:31:28,1474.0,b'{}'
1580872585544,2020-02-05 00:16:25,1473.0,b'{}'
1580871682801,2020-02-05 00:01:22,1472.0,b'{}'
1580870780508,2020-02-04 23:46:20,1471.0,b'{}'
1580869878516,2020-02-04 23:31:18,1470.0,b'{}'
1580868975496,2020-02-04 23:16:15,1469.0,b'{}'
1580868073565,2020-02-04 23:01:13,1468.0,b'{}'
1580867171501,2020-02-04 22:46:11,1467.0,b'{}'
1580866268684,2020-02-04 22:31:08,1466.0,b'{}'
1580865366509,2020-02-04 22:16:06,1465.0,b'{}'
1580864464525,2020-02-04 22:01:04,1464.0,b'{}'
1580863561426,2020-02-04 21:46:01,1463.0,b'{}'
1580862659024,2020-02-04 21:30:59,1462.0,b'{}'
1580861756469,2020-02-04 21:15:56,1461.0,b'{}'
1580860854516,2020-02-04 21:00:54,1460.0,b'{}'
1580859951746,2020-02-04 20:45:51,1459.0,b'{}'
1580859050350,2020-02-04 20:30:50,1458.0,b'{}'
1580858148187,2020-02-04 20:15:48,1457.0,b'{}'
1580857244356,2020-02-04 20:00:44,1456.0,b'{}'
1580856341685,2020-02-04 19:45:41,1455.0,b'{}'
1580855438489,2020-02-04 19:30:38,1454.0,b'{}'
1580854536142,2020-02-04 19:15:36,1453.0,b'{}'
1580853633472,2020-02-04 19:00:33,1450.0,b'{}'
1580850924642,2020-02-04 18:15:24,1449.0,b'{}'
1580850022336,2020-02-04 18:00:22,1448.0,b'{}'
1580849120262,2020-02-04 17:45:20,1447.0,b'{}'
1580848217350,2020-02-04 17:30:17,1445.0,b'{}'
1580846413238,2020-02-04 17:00:13,1444.0,b'{}'
1580845510407,2020-02-04 16:45:10,1443.0,b'{}'
1580844607515,2020-02-04 16:30:07,1442.0,b'{}'
1580843705240,2020-02-04 16:15:05,1441.0,b'{}'
1580842804280,2020-02-04 16:00:04,1440.0,b'{}'
1580841899461,2020-02-04 15:44:59,1439.0,b'{}'
1580840998123,2020-02-04 15:29:58,1438.0,b'{}'
1580840094295,2020-02-04 15:14:54,1437.0,b'{}'
1580839192422,2020-02-04 14:59:52,1436.0,b'{}'
1580838290153,2020-02-04 14:44:50,1435.0,b'{}'
1580837390671,2020-02-04 14:29:50,1434.0,b'{}'
1580836485363,2020-02-04 14:14:45,1433.0,b'{}'
1580835583163,2020-02-04 13:59:43,1432.0,b'{}'
1580834680229,2020-02-04 13:44:40,1431.0,b'{}'
1580833777300,2020-02-04 13:29:37,1430.0,b'{}'
1580832874235,2020-02-04 13:14:34,1429.0,b'{}'
1580831973130,2020-02-04 12:59:33,1428.0,b'{}'
1580831068307,2020-02-04 12:44:28,1427.0,b'{}'
1580830166298,2020-02-04 12:29:26,1426.0,b'{}'
1580829264156,2020-02-04 12:14:24,1425.0,b'{}'
1580828362065,2020-02-04 11:59:22,1424.0,b'{}'
1580827458249,2020-02-04 11:44:18,1423.0,b'{}'
1580826555213,2020-02-04 11:29:15,1422.0,b'{}'
1580825653140,2020-02-04 11:14:13,1421.0,b'{}'
1580824752048,2020-02-04 10:59:12,1420.0,b'{}'
1580823859448,2020-02-04 10:44:19,1419.0,b'{}'
1580822946082,2020-02-04 10:29:06,1418.0,b'{}'
1580822044142,2020-02-04 10:14:04,1417.0,b'{}'
1580821142351,2020-02-04 09:59:02,1416.0,b'{}'
1580820239366,2020-02-04 09:43:59,1415.0,b'{}'
1580819336333,2020-02-04 09:28:56,1414.0,b'{}'
1580818433109,2020-02-04 09:13:53,1413.0,b'{}'
1580817530273,2020-02-04 08:58:50,1412.0,b'{}'
1580816627120,2020-02-04 08:43:47,1411.0,b'{}'
1580815724448,2020-02-04 08:28:44,1410.0,b'{}'
1580814821012,2020-02-04 08:13:41,1409.0,b'{}'
1580813918081,2020-02-04 07:58:38,1408.0,b'{}'
1580813016095,2020-02-04 07:43:36,1407.0,b'{}'
1580812113226,2020-02-04 07:28:33,1406.0,b'{}'
1580811211183,2020-02-04 07:13:31,1405.0,b'{}'
1580810308135,2020-02-04 06:58:28,1404.0,b'{}'
1580809405118,2020-02-04 06:43:25,1403.0,b'{}'
1580808502352,2020-02-04 06:28:22,1402.0,b'{}'
1580807610034,2020-02-04 06:13:30,1401.0,b'{}'
1580806696039,2020-02-04 05:58:16,1400.0,b'{}'
1580805793044,2020-02-04 05:43:13,1399.0,b'{}'
1580804891153,2020-02-04 05:28:11,1398.0,b'{}'
1580803988952,2020-02-04 05:13:08,1397.0,b'{}'
1580803086218,2020-02-04 04:58:06,1396.0,b'{}'
1580802183915,2020-02-04 04:43:03,1395.0,b'{}'
1580801280916,2020-02-04 04:28:00,1394.0,b'{}'
1580800378960,2020-02-04 04:12:58,1393.0,b'{}'
1580799476995,2020-02-04 03:57:56,1392.0,b'{}'
1580798574027,2020-02-04 03:42:54,1391.0,b'{}'
1580797670984,2020-02-04 03:27:50,1390.0,b'{}'
1580796768115,2020-02-04 03:12:48,1389.0,b'{}'
1580795866804,2020-02-04 02:57:46,1388.0,b'{}'
1580794963844,2020-02-04 02:42:43,1387.0,b'{}'
1580794060889,2020-02-04 02:27:40,1386.0,b'{}'
1580793158100,2020-02-04 02:12:38,1385.0,b'{}'
1580792255932,2020-02-04 01:57:35,1384.0,b'{}'
1580791353879,2020-02-04 01:42:33,1383.0,b'{}'
1580790451122,2020-02-04 01:27:31,1382.0,b'{}'
1580789548934,2020-02-04 01:12:28,1381.0,b'{}'
1580788646239,2020-02-04 00:57:26,1380.0,b'{}'
1580787743853,2020-02-04 00:42:23,1379.0,b'{}'
1580786841041,2020-02-04 00:27:21,1378.0,b'{}'
