Timestamp,Human readable date,Voltaje Batería,Context
1582014018202,2020-02-18 05:20:18,4.093236,b'{}'
1582013115415,2020-02-18 05:05:15,4.0921774,b'{}'
1582012213416,2020-02-18 04:50:13,4.0951724,b'{}'
1582011311526,2020-02-18 04:35:11,4.096861,b'{}'
1582010409387,2020-02-18 04:20:09,4.091276,b'{}'
1582009506898,2020-02-18 04:05:06,4.08575,b'{}'
1582009250824,2020-02-18 04:00:50,4.0519385,b'{}'
1582008615409,2020-02-18 03:50:15,4.0917234,b'{}'
1582007712388,2020-02-18 03:35:12,4.093214,b'{}'
1582006809418,2020-02-18 03:20:09,4.096212,b'{}'
1582005906897,2020-02-18 03:05:06,4.0888987,b'{}'
1582005649633,2020-02-18 03:00:49,4.0479536,b'{}'
1582005162272,2020-02-18 02:52:42,4.0932016,b'{}'
1582004260329,2020-02-18 02:37:40,4.0782166,b'{}'
1582003358271,2020-02-18 02:22:38,4.0869374,b'{}'
1582002455390,2020-02-18 02:07:35,4.0928764,b'{}'
1582001554381,2020-02-18 01:52:34,4.097027,b'{}'
1582000649575,2020-02-18 01:37:29,4.0950603,b'{}'
1581999747287,2020-02-18 01:22:27,4.0921664,b'{}'
1581998847158,2020-02-18 01:07:27,4.091716,b'{}'
1581997943230,2020-02-18 00:52:23,4.0908995,b'{}'
1581997043571,2020-02-18 00:37:23,4.092581,b'{}'
1581996139345,2020-02-18 00:22:19,4.093149,b'{}'
1581995237072,2020-02-18 00:07:17,4.0946307,b'{}'
1581994333440,2020-02-17 23:52:13,4.091999,b'{}'
1581993430628,2020-02-17 23:37:10,4.092063,b'{}'
1581992528283,2020-02-17 23:22:08,4.095421,b'{}'
1581991626138,2020-02-17 23:07:06,4.094617,b'{}'
1581990722444,2020-02-17 22:52:02,4.0933886,b'{}'
1581989819458,2020-02-17 22:36:59,4.0931597,b'{}'
1581988916412,2020-02-17 22:21:56,4.0934143,b'{}'
1581988013513,2020-02-17 22:06:53,4.087467,b'{}'
1581987110486,2020-02-17 21:51:50,4.0945654,b'{}'
1581986211217,2020-02-17 21:36:51,4.092457,b'{}'
1581985314925,2020-02-17 21:21:54,4.0881157,b'{}'
1581984407603,2020-02-17 21:06:47,4.0940924,b'{}'
1581983501214,2020-02-17 20:51:41,4.0917625,b'{}'
1581982599972,2020-02-17 20:36:39,4.090439,b'{}'
1581980794111,2020-02-17 20:06:34,4.0923257,b'{}'
1581979890458,2020-02-17 19:51:30,4.0924644,b'{}'
1581978990153,2020-02-17 19:36:30,4.0888762,b'{}'
1581978099068,2020-02-17 19:21:39,4.09649,b'{}'
1581977182922,2020-02-17 19:06:22,4.097314,b'{}'
1581976281474,2020-02-17 18:51:21,4.091979,b'{}'
1581975376353,2020-02-17 18:36:16,4.09646,b'{}'
1581974486771,2020-02-17 18:21:26,4.0933833,b'{}'
1581973570213,2020-02-17 18:06:10,4.0918064,b'{}'
1581972667159,2020-02-17 17:51:07,4.093421,b'{}'
1581971765971,2020-02-17 17:36:05,4.0945272,b'{}'
1581970863104,2020-02-17 17:21:03,4.087742,b'{}'
1581969961201,2020-02-17 17:06:01,4.0922365,b'{}'
1581969058194,2020-02-17 16:50:58,4.093516,b'{}'
1581968158682,2020-02-17 16:35:58,4.090866,b'{}'
1581967253129,2020-02-17 16:20:53,4.0950704,b'{}'
1581966351798,2020-02-17 16:05:51,4.097688,b'{}'
1581965449786,2020-02-17 15:50:49,4.094936,b'{}'
1581964545229,2020-02-17 15:35:45,4.0931616,b'{}'
1581963646122,2020-02-17 15:20:46,4.0899854,b'{}'
1581962744320,2020-02-17 15:05:44,4.0923243,b'{}'
1581961835994,2020-02-17 14:50:35,4.0949645,b'{}'
1581960934825,2020-02-17 14:35:34,4.094719,b'{}'
1581960031009,2020-02-17 14:20:31,4.0910273,b'{}'
1581959128287,2020-02-17 14:05:28,4.093445,b'{}'
1581958225993,2020-02-17 13:50:25,4.0890937,b'{}'
1581957323292,2020-02-17 13:35:23,4.093569,b'{}'
1581956418994,2020-02-17 13:20:18,4.091613,b'{}'
1581955516344,2020-02-17 13:05:16,4.0943637,b'{}'
1581954612891,2020-02-17 12:50:12,4.0908957,b'{}'
1581953710134,2020-02-17 12:35:10,4.0921297,b'{}'
1581952808212,2020-02-17 12:20:08,4.0885367,b'{}'
1581951905375,2020-02-17 12:05:05,4.0869675,b'{}'
1581951651512,2020-02-17 12:00:51,4.0550947,b'{}'
1581951014865,2020-02-17 11:50:14,4.0907936,b'{}'
1581950113731,2020-02-17 11:35:13,4.093477,b'{}'
1581949209126,2020-02-17 11:20:09,4.0905294,b'{}'
1581948306349,2020-02-17 11:05:06,4.086335,b'{}'
1581948051563,2020-02-17 11:00:51,4.0518103,b'{}'
1581947413938,2020-02-17 10:50:13,4.0866427,b'{}'
1581946511910,2020-02-17 10:35:11,4.0897517,b'{}'
1581945607832,2020-02-17 10:20:07,4.09198,b'{}'
1581944705850,2020-02-17 10:05:05,4.086814,b'{}'
1581944451282,2020-02-17 10:00:51,4.0476727,b'{}'
1581943824932,2020-02-17 09:50:24,4.0983224,b'{}'
1581942921926,2020-02-17 09:35:21,4.0971236,b'{}'
1581942018941,2020-02-17 09:20:18,4.0892277,b'{}'
1581941115872,2020-02-17 09:05:15,4.0939555,b'{}'
1581940213824,2020-02-17 08:50:13,4.0927052,b'{}'
1581939311751,2020-02-17 08:35:11,4.089018,b'{}'
1581938409819,2020-02-17 08:20:09,4.0916934,b'{}'
1581937506996,2020-02-17 08:05:06,4.087163,b'{}'
1581937252101,2020-02-17 08:00:52,4.050089,b'{}'
1581936612772,2020-02-17 07:50:12,4.0878778,b'{}'
1581935710879,2020-02-17 07:35:10,4.0938306,b'{}'
1581934807907,2020-02-17 07:20:07,4.0892105,b'{}'
1581933905579,2020-02-17 07:05:05,4.0886927,b'{}'
1581933650278,2020-02-17 07:00:50,4.0475283,b'{}'
1581933084978,2020-02-17 06:51:24,4.0904446,b'{}'
1581932182767,2020-02-17 06:36:22,4.089815,b'{}'
1581931280790,2020-02-17 06:21:20,4.09303,b'{}'
1581930378687,2020-02-17 06:06:18,4.1017275,b'{}'
1581929475840,2020-02-17 05:51:15,4.097385,b'{}'
1581928573675,2020-02-17 05:36:13,4.090748,b'{}'
1581927671707,2020-02-17 05:21:11,4.093116,b'{}'
1581926768675,2020-02-17 05:06:08,4.090168,b'{}'
1581925865847,2020-02-17 04:51:05,4.091126,b'{}'
1581924963695,2020-02-17 04:36:03,4.0948977,b'{}'
1581924061805,2020-02-17 04:21:01,4.091858,b'{}'
1581923160343,2020-02-17 04:06:00,4.0895457,b'{}'
1581922257624,2020-02-17 03:50:57,4.0891247,b'{}'
1581921354905,2020-02-17 03:35:54,4.1021485,b'{}'
1581920452871,2020-02-17 03:20:52,4.093313,b'{}'
1581919548881,2020-02-17 03:05:48,4.0944023,b'{}'
1581918647603,2020-02-17 02:50:47,4.090715,b'{}'
1581917744712,2020-02-17 02:35:44,4.092596,b'{}'
1581916841755,2020-02-17 02:20:41,4.0914283,b'{}'
1581915938819,2020-02-17 02:05:38,4.0926676,b'{}'
1581915035726,2020-02-17 01:50:35,4.096383,b'{}'
1581914132726,2020-02-17 01:35:32,4.0930305,b'{}'
1581913230667,2020-02-17 01:20:30,4.0903196,b'{}'
1581912327754,2020-02-17 01:05:27,4.091268,b'{}'
1581911425705,2020-02-17 00:50:25,4.0886197,b'{}'
1581910523740,2020-02-17 00:35:23,4.089756,b'{}'
1581909621797,2020-02-17 00:20:21,4.0928397,b'{}'
1581908717631,2020-02-17 00:05:17,4.091339,b'{}'
1581907815768,2020-02-16 23:50:15,4.087634,b'{}'
1581906912741,2020-02-16 23:35:12,4.0966063,b'{}'
1581906010629,2020-02-16 23:20:10,4.085912,b'{}'
1581905107507,2020-02-16 23:05:07,4.085205,b'{}'
1581904849728,2020-02-16 23:00:49,4.04963,b'{}'
1581904320408,2020-02-16 22:52:00,4.0945234,b'{}'
1581903418354,2020-02-16 22:36:58,4.093007,b'{}'
1581902514656,2020-02-16 22:21:54,4.0903172,b'{}'
1581901611987,2020-02-16 22:06:51,4.0939293,b'{}'
1581900709593,2020-02-16 21:51:49,4.096566,b'{}'
1581899807565,2020-02-16 21:36:47,4.095689,b'{}'
1581898903775,2020-02-16 21:21:43,4.0858755,b'{}'
1581898003323,2020-02-16 21:06:43,4.0900536,b'{}'
1581897098885,2020-02-16 20:51:38,4.0905848,b'{}'
1581896195802,2020-02-16 20:36:35,4.0927534,b'{}'
1581895292692,2020-02-16 20:21:32,4.0908237,b'{}'
1581894390623,2020-02-16 20:06:30,4.0929155,b'{}'
1581893486473,2020-02-16 19:51:26,4.0946665,b'{}'
1581892584397,2020-02-16 19:36:24,4.0924573,b'{}'
1581891680731,2020-02-16 19:21:20,4.0955973,b'{}'
1581890778643,2020-02-16 19:06:18,4.0909796,b'{}'
1581889875530,2020-02-16 18:51:15,4.0933723,b'{}'
1581888972570,2020-02-16 18:36:12,4.111557,b'{}'
1581888069706,2020-02-16 18:21:09,4.097514,b'{}'
1581887166580,2020-02-16 18:06:06,4.0943217,b'{}'
1581886265565,2020-02-16 17:51:05,4.094268,b'{}'
1581884460416,2020-02-16 17:21:00,4.0922866,b'{}'
1581883558241,2020-02-16 17:05:58,4.092015,b'{}'
1581882655495,2020-02-16 16:50:55,4.0950537,b'{}'
1581881754164,2020-02-16 16:35:54,4.091546,b'{}'
1581880850443,2020-02-16 16:20:50,4.094913,b'{}'
1581879950211,2020-02-16 16:05:50,4.089098,b'{}'
1581879046256,2020-02-16 15:50:46,4.090416,b'{}'
1581877242215,2020-02-16 15:20:42,4.089866,b'{}'
1581876339415,2020-02-16 15:05:39,4.0926037,b'{}'
1581875436477,2020-02-16 14:50:36,4.092134,b'{}'
1581874535072,2020-02-16 14:35:35,4.0963573,b'{}'
1581873630447,2020-02-16 14:20:30,4.091797,b'{}'
1581872727459,2020-02-16 14:05:27,4.097375,b'{}'
1581871825362,2020-02-16 13:50:25,4.09217,b'{}'
1581870924295,2020-02-16 13:35:24,4.0903125,b'{}'
1581870021229,2020-02-16 13:20:21,4.0940876,b'{}'
1581869118468,2020-02-16 13:05:18,4.0940666,b'{}'
1581868215447,2020-02-16 12:50:15,4.086464,b'{}'
1581867313200,2020-02-16 12:35:13,4.0892754,b'{}'
1581866409424,2020-02-16 12:20:09,4.0910773,b'{}'
1581865507413,2020-02-16 12:05:07,4.0851507,b'{}'
1581865253684,2020-02-16 12:00:53,4.053846,b'{}'
1581864614428,2020-02-16 11:50:14,4.0938983,b'{}'
1581863711261,2020-02-16 11:35:11,4.0905695,b'{}'
1581862809312,2020-02-16 11:20:09,4.091879,b'{}'
1581861906448,2020-02-16 11:05:06,4.091612,b'{}'
1581861653208,2020-02-16 11:00:53,4.0529647,b'{}'
1581861074291,2020-02-16 10:51:14,4.0900984,b'{}'
1581860171498,2020-02-16 10:36:11,4.092194,b'{}'
1581859269232,2020-02-16 10:21:09,4.0942154,b'{}'
1581858367059,2020-02-16 10:06:07,4.087179,b'{}'
1581857465046,2020-02-16 09:51:05,4.093899,b'{}'
1581856561419,2020-02-16 09:36:01,4.0952682,b'{}'
1581855660107,2020-02-16 09:21:00,4.090049,b'{}'
1581854757194,2020-02-16 09:05:57,4.095166,b'{}'
1581853854190,2020-02-16 08:50:54,4.092382,b'{}'
1581852951242,2020-02-16 08:35:51,4.096182,b'{}'
1581852048474,2020-02-16 08:20:48,4.092248,b'{}'
1581851147177,2020-02-16 08:05:47,4.090403,b'{}'
1581850244161,2020-02-16 07:50:44,4.097598,b'{}'
1581849341349,2020-02-16 07:35:41,4.0950823,b'{}'
1581848439165,2020-02-16 07:20:39,4.091405,b'{}'
1581847537100,2020-02-16 07:05:37,4.096191,b'{}'
1581846634454,2020-02-16 06:50:34,4.088968,b'{}'
1581845731242,2020-02-16 06:35:31,4.0935545,b'{}'
1581844829172,2020-02-16 06:20:29,4.0891733,b'{}'
1581843926146,2020-02-16 06:05:26,4.0946217,b'{}'
1581843023154,2020-02-16 05:50:23,4.0905304,b'{}'
1581842121208,2020-02-16 05:35:21,4.092366,b'{}'
1581841218206,2020-02-16 05:20:18,4.0855303,b'{}'
1581840316083,2020-02-16 05:05:16,4.091263,b'{}'
1581839413642,2020-02-16 04:50:13,4.0889874,b'{}'
1581838510628,2020-02-16 04:35:10,4.0952444,b'{}'
1581837608162,2020-02-16 04:20:08,4.090745,b'{}'
1581836706078,2020-02-16 04:05:06,4.084977,b'{}'
1581836450634,2020-02-16 04:00:50,4.0470524,b'{}'
1581835814364,2020-02-16 03:50:14,4.092477,b'{}'
1581834911985,2020-02-16 03:35:11,4.0945377,b'{}'
1581834009002,2020-02-16 03:20:09,4.0935316,b'{}'
1581833105368,2020-02-16 03:05:05,4.0512457,b'{}'
1581832850188,2020-02-16 03:00:50,4.050294,b'{}'
1581832350984,2020-02-16 02:52:30,4.092737,b'{}'
1581831448327,2020-02-16 02:37:28,4.092841,b'{}'
1581830545319,2020-02-16 02:22:25,4.095448,b'{}'
1581829642139,2020-02-16 02:07:22,4.089602,b'{}'
1581828740036,2020-02-16 01:52:20,4.0970764,b'{}'
1581827838909,2020-02-16 01:37:18,4.0918074,b'{}'
1581826935050,2020-02-16 01:22:15,4.09285,b'{}'
1581826032891,2020-02-16 01:07:12,4.0963135,b'{}'
1581825130074,2020-02-16 00:52:10,4.0971136,b'{}'
1581824228061,2020-02-16 00:37:08,4.0850744,b'{}'
1581823324050,2020-02-16 00:22:04,4.0922413,b'{}'
1581822421887,2020-02-16 00:07:01,4.091823,b'{}'
1581821518202,2020-02-15 23:51:58,4.088402,b'{}'
1581820615012,2020-02-15 23:36:55,4.091672,b'{}'
1581819714547,2020-02-15 23:21:54,4.0912333,b'{}'
1581818811070,2020-02-15 23:06:51,4.097969,b'{}'
1581817908243,2020-02-15 22:51:48,4.0861154,b'{}'
1581817005213,2020-02-15 22:36:45,4.0917296,b'{}'
1581816102335,2020-02-15 22:21:42,4.095317,b'{}'
1581815199093,2020-02-15 22:06:39,4.085781,b'{}'
1581814297100,2020-02-15 21:51:37,4.089097,b'{}'
1581813395079,2020-02-15 21:36:35,4.084627,b'{}'
1581812491059,2020-02-15 21:21:31,4.092134,b'{}'
1581811589011,2020-02-15 21:06:29,4.0908747,b'{}'
1581810685981,2020-02-15 20:51:25,4.088645,b'{}'
1581809783797,2020-02-15 20:36:23,4.091616,b'{}'
1581808880998,2020-02-15 20:21:20,4.0915027,b'{}'
1581807979048,2020-02-15 20:06:19,4.0956035,b'{}'
1581807075968,2020-02-15 19:51:15,4.091657,b'{}'
1581806173859,2020-02-15 19:36:13,4.0899515,b'{}'
1581805272578,2020-02-15 19:21:12,4.0918317,b'{}'
1581804368068,2020-02-15 19:06:08,4.100848,b'{}'
1581803467431,2020-02-15 18:51:07,4.0952845,b'{}'
1581802562754,2020-02-15 18:36:02,4.0902042,b'{}'
1581801659904,2020-02-15 18:20:59,4.0988035,b'{}'
1581800757981,2020-02-15 18:05:57,4.0930147,b'{}'
1581798953504,2020-02-15 17:35:53,4.0922503,b'{}'
1581798049761,2020-02-15 17:20:49,4.087936,b'{}'
1581797146755,2020-02-15 17:05:46,4.091115,b'{}'
1581796243103,2020-02-15 16:50:43,4.0886507,b'{}'
1581795340957,2020-02-15 16:35:40,4.0905046,b'{}'
1581794437859,2020-02-15 16:20:37,4.089613,b'{}'
1581793534905,2020-02-15 16:05:34,4.092866,b'{}'
1581791730844,2020-02-15 15:35:30,4.087482,b'{}'
1581790827803,2020-02-15 15:20:27,4.099631,b'{}'
1581789927482,2020-02-15 15:05:27,4.097115,b'{}'
1581789023670,2020-02-15 14:50:23,4.095503,b'{}'
1581788120823,2020-02-15 14:35:20,4.0924644,b'{}'
1581787220430,2020-02-15 14:20:20,4.093295,b'{}'
1581786316844,2020-02-15 14:05:16,4.0926876,b'{}'
1581785414845,2020-02-15 13:50:14,4.095138,b'{}'
1581784513596,2020-02-15 13:35:13,4.092054,b'{}'
1581783609801,2020-02-15 13:20:09,4.0885143,b'{}'
1581782706676,2020-02-15 13:05:06,4.0884924,b'{}'
1581782453423,2020-02-15 13:00:53,4.0524726,b'{}'
1581781823821,2020-02-15 12:50:23,4.0921073,b'{}'
1581780920704,2020-02-15 12:35:20,4.0929394,b'{}'
1581780018776,2020-02-15 12:20:18,4.0918903,b'{}'
1581779116679,2020-02-15 12:05:16,4.09163,b'{}'
1581777312535,2020-02-15 11:35:12,4.0929813,b'{}'
1581776408709,2020-02-15 11:20:08,4.088765,b'{}'
1581775506173,2020-02-15 11:05:06,4.0884466,b'{}'
1581775248372,2020-02-15 11:00:48,4.0502253,b'{}'
1581774668695,2020-02-15 10:51:08,4.1013594,b'{}'
1581773765697,2020-02-15 10:36:05,4.097189,b'{}'
1581772863628,2020-02-15 10:21:03,4.0968227,b'{}'
1581771961551,2020-02-15 10:06:01,4.093634,b'{}'
1581771057736,2020-02-15 09:50:57,4.0918965,b'{}'
1581770154824,2020-02-15 09:35:54,4.0920506,b'{}'
1581769251963,2020-02-15 09:20:51,4.0924397,b'{}'
1581768349656,2020-02-15 09:05:49,4.0940113,b'{}'
1581767446749,2020-02-15 08:50:46,4.096656,b'{}'
1581766543642,2020-02-15 08:35:43,4.0963736,b'{}'
1581765640774,2020-02-15 08:20:40,4.0933876,b'{}'
1581764738594,2020-02-15 08:05:38,4.089262,b'{}'
1581763836622,2020-02-15 07:50:36,4.095291,b'{}'
1581762933723,2020-02-15 07:35:33,4.09408,b'{}'
1581762030520,2020-02-15 07:20:30,4.093747,b'{}'
1581761127723,2020-02-15 07:05:27,4.0918846,b'{}'
1581760224626,2020-02-15 06:50:24,4.092821,b'{}'
1581759322627,2020-02-15 06:35:22,4.099676,b'{}'
1581758419806,2020-02-15 06:20:19,4.0910096,b'{}'
1581757517403,2020-02-15 06:05:17,4.089967,b'{}'
1581756613522,2020-02-15 05:50:13,4.0923843,b'{}'
1581755710647,2020-02-15 05:35:10,4.0907326,b'{}'
1581754807629,2020-02-15 05:20:07,4.093132,b'{}'
1581753905095,2020-02-15 05:05:05,4.0866365,b'{}'
1581753649446,2020-02-15 05:00:49,4.0485277,b'{}'
1581753024326,2020-02-15 04:50:24,4.0921936,b'{}'
1581752121500,2020-02-15 04:35:21,4.0909166,b'{}'
1581751218639,2020-02-15 04:20:18,4.088215,b'{}'
1581750315646,2020-02-15 04:05:15,4.095588,b'{}'
1581749413575,2020-02-15 03:50:13,4.094102,b'{}'
1581748510428,2020-02-15 03:35:10,4.088732,b'{}'
1581747608585,2020-02-15 03:20:08,4.0934873,b'{}'
1581746706388,2020-02-15 03:05:06,4.085175,b'{}'
1581746451610,2020-02-15 03:00:51,4.045576,b'{}'
1581745835594,2020-02-15 02:50:35,4.0902643,b'{}'
1581744932500,2020-02-15 02:35:32,4.097266,b'{}'
1581744029521,2020-02-15 02:20:29,4.094804,b'{}'
1581743126383,2020-02-15 02:05:26,4.0896006,b'{}'
1581742223587,2020-02-15 01:50:23,4.0889697,b'{}'
1581741321442,2020-02-15 01:35:21,4.0949316,b'{}'
1581740418582,2020-02-15 01:20:18,4.0949636,b'{}'
1581739517091,2020-02-15 01:05:17,4.0862446,b'{}'
1581738612466,2020-02-15 00:50:12,4.0946717,b'{}'
1581737711282,2020-02-15 00:35:11,4.093461,b'{}'
1581736808393,2020-02-15 00:20:08,4.0968494,b'{}'
1581735906015,2020-02-15 00:05:06,4.067689,b'{}'
1581735649460,2020-02-15 00:00:49,4.050473,b'{}'
1581735060129,2020-02-14 23:51:00,4.0907145,b'{}'
1581734155409,2020-02-14 23:35:55,4.0922594,b'{}'
1581733252417,2020-02-14 23:20:52,4.0879426,b'{}'
1581732349641,2020-02-14 23:05:49,4.0933895,b'{}'
1581731449065,2020-02-14 22:50:49,4.090437,b'{}'
1581730544451,2020-02-14 22:35:44,4.0908155,b'{}'
1581729642257,2020-02-14 22:20:42,4.0907145,b'{}'
1581728740342,2020-02-14 22:05:40,4.088875,b'{}'
1581727838348,2020-02-14 21:50:38,4.0964108,b'{}'
1581726032520,2020-02-14 21:20:32,4.092781,b'{}'
1581725129453,2020-02-14 21:05:29,4.095752,b'{}'
1581724226476,2020-02-14 20:50:26,4.0971785,b'{}'
1581723325045,2020-02-14 20:35:25,4.0923448,b'{}'
1581722421396,2020-02-14 20:20:21,4.094708,b'{}'
1581721519241,2020-02-14 20:05:19,4.092016,b'{}'
1581720615458,2020-02-14 19:50:15,4.0910883,b'{}'
1581719714130,2020-02-14 19:35:14,4.1013393,b'{}'
1581718810321,2020-02-14 19:20:10,4.090892,b'{}'
1581717654572,2020-02-14 19:00:54,4.056185,b'{}'
1581717016194,2020-02-14 18:50:16,4.0936966,b'{}'
1581716113209,2020-02-14 18:35:13,4.094468,b'{}'
1581715209515,2020-02-14 18:20:09,4.0947075,b'{}'
1581714306801,2020-02-14 18:05:06,4.087227,b'{}'
1581714053886,2020-02-14 18:00:53,4.0542192,b'{}'
1581713662366,2020-02-14 17:54:22,4.094488,b'{}'
1581713633319,2020-02-14 17:53:53,4.094488,b'{}'
1581712690069,2020-02-14 17:38:10,4.10159,b'{}'
1581711788057,2020-02-14 17:23:08,4.095152,b'{}'
1581710886283,2020-02-14 17:08:06,4.0898256,b'{}'
1581709983150,2020-02-14 16:53:03,4.0917234,b'{}'
1581695473760,2020-02-14 12:51:13,4.091159,b'{}'
1581694572677,2020-02-14 12:36:12,4.096061,b'{}'
1581693669692,2020-02-14 12:21:09,4.0923862,b'{}'
1581692767715,2020-02-14 12:06:07,4.0902653,b'{}'
1581691864868,2020-02-14 11:51:04,4.0963507,b'{}'
1581690961731,2020-02-14 11:36:01,4.0907288,b'{}'
1581690058819,2020-02-14 11:20:58,4.0963135,b'{}'
1581689155750,2020-02-14 11:05:55,4.093775,b'{}'
1581688253713,2020-02-14 10:50:53,4.0914288,b'{}'
1581687351673,2020-02-14 10:35:51,4.089197,b'{}'
1581686449733,2020-02-14 10:20:49,4.092794,b'{}'
1581685546781,2020-02-14 10:05:46,4.089128,b'{}'
1581684644787,2020-02-14 09:50:44,4.0929646,b'{}'
1581683741802,2020-02-14 09:35:41,4.0892224,b'{}'
1581682839559,2020-02-14 09:20:39,4.088892,b'{}'
1581681936590,2020-02-14 09:05:36,4.0950193,b'{}'
1581681033611,2020-02-14 08:50:33,4.093731,b'{}'
1581680130727,2020-02-14 08:35:30,4.0924215,b'{}'
1581679228585,2020-02-14 08:20:28,4.0875025,b'{}'
1581678326737,2020-02-14 08:05:26,4.0925198,b'{}'
1581677424588,2020-02-14 07:50:24,4.0926714,b'{}'
1581676522653,2020-02-14 07:35:22,4.095089,b'{}'
1581675620637,2020-02-14 07:20:20,4.0897236,b'{}'
1581674718760,2020-02-14 07:05:18,4.0910673,b'{}'
1581673816471,2020-02-14 06:50:16,4.090538,b'{}'
1581672912534,2020-02-14 06:35:12,4.0907817,b'{}'
1581672010147,2020-02-14 06:20:10,4.08794,b'{}'
1581671107875,2020-02-14 06:05:07,4.0877476,b'{}'
1581670854852,2020-02-14 06:00:54,4.0398245,b'{}'
1581670235600,2020-02-14 05:50:35,4.094245,b'{}'
1581669332556,2020-02-14 05:35:32,4.092239,b'{}'
1581668430056,2020-02-14 05:20:30,4.0939016,b'{}'
1581667527618,2020-02-14 05:05:27,4.089872,b'{}'
1581666624761,2020-02-14 04:50:24,4.095005,b'{}'
1581665722599,2020-02-14 04:35:22,4.0893154,b'{}'
1581664820516,2020-02-14 04:20:20,4.093026,b'{}'
1581663917685,2020-02-14 04:05:17,4.0943785,b'{}'
1581663015605,2020-02-14 03:50:15,4.0891423,b'{}'
1581662112507,2020-02-14 03:35:12,4.084339,b'{}'
1581661209653,2020-02-14 03:20:09,4.0879335,b'{}'
1581660307227,2020-02-14 03:05:07,4.0567245,b'{}'
1581660055759,2020-02-14 03:00:55,4.047344,b'{}'
1581659415004,2020-02-14 02:50:15,4.088277,b'{}'
1581658511512,2020-02-14 02:35:11,4.095444,b'{}'
1581657609590,2020-02-14 02:20:09,4.0923357,b'{}'
1581656707137,2020-02-14 02:05:07,4.083919,b'{}'
1581656452695,2020-02-14 02:00:52,4.052739,b'{}'
1581655864432,2020-02-14 01:51:04,4.0916348,b'{}'
1581654962566,2020-02-14 01:36:02,4.094004,b'{}'
1581654060443,2020-02-14 01:21:00,4.0902176,b'{}'
1581653157527,2020-02-14 01:05:57,4.085445,b'{}'
1581652254544,2020-02-14 00:50:54,4.0905466,b'{}'
1581651353329,2020-02-14 00:35:53,4.09317,b'{}'
1581650450494,2020-02-14 00:20:50,4.092098,b'{}'
1581649547556,2020-02-14 00:05:47,4.0878334,b'{}'
1581648645510,2020-02-13 23:50:45,4.0895615,b'{}'
1581647743463,2020-02-13 23:35:43,4.091687,b'{}'
1581646840526,2020-02-13 23:20:40,4.0953918,b'{}'
1581645937433,2020-02-13 23:05:37,4.095458,b'{}'
1581645035503,2020-02-13 22:50:35,4.0982842,b'{}'
1581644132420,2020-02-13 22:35:32,4.092252,b'{}'
1581643229479,2020-02-13 22:20:29,4.090973,b'{}'
1581642327318,2020-02-13 22:05:27,4.0987234,b'{}'
1581641425397,2020-02-13 21:50:25,4.0938272,b'{}'
1581640523396,2020-02-13 21:35:23,4.088603,b'{}'
1581639622217,2020-02-13 21:20:22,4.0938225,b'{}'
1581638718515,2020-02-13 21:05:18,4.0927086,b'{}'
1581637816483,2020-02-13 20:50:16,4.095854,b'{}'
1581636913729,2020-02-13 20:35:13,4.091715,b'{}'
1581636011379,2020-02-13 20:20:11,4.0897074,b'{}'
1581635108327,2020-02-13 20:05:08,4.0912266,b'{}'
1581634853456,2020-02-13 20:00:53,4.0498323,b'{}'
1581634349308,2020-02-13 19:52:29,4.092966,b'{}'
1581633446550,2020-02-13 19:37:26,4.0931587,b'{}'
1581632545138,2020-02-13 19:22:25,4.0922866,b'{}'
1581631643342,2020-02-13 19:07:23,4.09021,b'{}'
1581630739162,2020-02-13 18:52:19,4.0917244,b'{}'
1581628934193,2020-02-13 18:22:14,4.090871,b'{}'
1581628032061,2020-02-13 18:07:12,4.091144,b'{}'
1581626226486,2020-02-13 17:37:06,4.092977,b'{}'
1581625324222,2020-02-13 17:22:04,4.0900087,b'{}'
1581624421699,2020-02-13 17:07:01,4.0970764,b'{}'
1581622616166,2020-02-13 16:36:56,4.090173,b'{}'
1581621713040,2020-02-13 16:21:53,4.089788,b'{}'
1581620810144,2020-02-13 16:06:50,4.0906715,b'{}'
1581619906394,2020-02-13 15:51:46,4.092854,b'{}'
1581619003274,2020-02-13 15:36:43,4.0909815,b'{}'
1581618100961,2020-02-13 15:21:40,4.0915027,b'{}'
1581617199023,2020-02-13 15:06:39,4.0870423,b'{}'
1581616298046,2020-02-13 14:51:38,4.093931,b'{}'
1581615395356,2020-02-13 14:36:35,4.097912,b'{}'
1581614490563,2020-02-13 14:21:30,4.0921135,b'{}'
1581613587366,2020-02-13 14:06:27,4.08799,b'{}'
1581612684225,2020-02-13 13:51:24,4.0925713,b'{}'
1581611782057,2020-02-13 13:36:22,4.0946054,b'{}'
1581609978706,2020-02-13 13:06:18,4.0974326,b'{}'
1581609076123,2020-02-13 12:51:16,4.0922775,b'{}'
1581608173201,2020-02-13 12:36:13,4.0895867,b'{}'
1581607271039,2020-02-13 12:21:11,4.094646,b'{}'
1581606367504,2020-02-13 12:06:07,4.090207,b'{}'
1581605464251,2020-02-13 11:51:04,4.0948105,b'{}'
1581604562954,2020-02-13 11:36:02,4.0944467,b'{}'
1581603659012,2020-02-13 11:20:59,4.092096,b'{}'
1581602756116,2020-02-13 11:05:56,4.091899,b'{}'
1581601857144,2020-02-13 10:50:57,4.0935364,b'{}'
1581600953259,2020-02-13 10:35:53,4.096921,b'{}'
